418,CD - Home Office Commercial Directorate,National Forensic Framework Next Generation  - Forensic Analysis Services ,Police services and equipment,HOF00004,Low,0.00000,0.00000,0.00000,3000000.00000,3000000.00000,3000000.00000,3000000.00000,12400000.00000,South East,UKJ,,South East region: Surrey Sussex Hampshire Thames Valley British Transport Police ,01 Sep 14 00:00,Framework,29 Jul 16 00:00,11 Nov 13 13:03,11 Nov 13 13:03,,402,CD - Home Office Commercial Directorate,0,75241100|7190000,1169079,,,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1169079
419,CD - Home Office Commercial Directorate,National Forensic Framework Next Generation  - Forensic Analysis Services,Police services and equipment,HOF0005,Low,0.00000,0.00000,0.00000,1000000.00000,1000000.00000,1000000.00000,1000000.00000,5000000.00000,West Midlands,UKG,,West Midlands Region (West Mid Police Warwickshire West Mercia StaffordshireAnticipated that services will be undertaken at supplier premises and delivered at various sites in the West Midlands Region. ,03 Nov 14 00:00,Framework,29 Jul 16 00:00,11 Nov 13 12:31,11 Nov 13 12:31,,402,CD - Home Office Commercial Directorate,0,75241100|7190000,1169084,,,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1169084
420,CD - Home Office Commercial Directorate,National Forensic Framework Next Generation  - Forensic Analysis Services,Police services and equipment,HOF00006,Low,0.00000,0.00000,0.00000,5000000.00000,5000000.00000,5000000.00000,5000000.00000,0.00000,East of England,UKH,,Eastern Region (Norfolk Suffolk Kent Essex City of London Cambs  Beds Herts).Anticipated that services will be undertaken at supplier premises and delivered at various sites in the Eastern Region. ,01 Dec 14 00:00,Framework,29 Jul 16 00:00,11 Nov 13 12:23,11 Nov 13 12:23,,402,CD - Home Office Commercial Directorate,0,75241100|7190000,1169087,,,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1169087
421,CD - Home Office Commercial Directorate,National Forensic Framework Next Generation  - Forensic Analysis Services,Police services and equipment,HOF00007,Low,0.00000,0.00000,0.00000,4000000.00000,4000000.00000,4000000.00000,4000000.00000,18000000.00000,East Midlands,UKF,,East Midlands Region - Nottinghamshire Northamptionshire Lecistershire Derbyshire,01 Dec 14 00:00,Framework,29 Jul 16 00:00,13 Nov 13 11:59,13 Nov 13 11:59,,402,CD - Home Office Commercial Directorate,0,75241100|7190000,1169091,,,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1169091
422,CD - Home Office Commercial Directorate,National Forensic Framework Next Generation  - Forensic Analysis Services ,Police services and equipment,HOF00008,Low,0.00000,0.00000,0.00000,3000000.00000,3000000.00000,3000000.00000,3000000.00000,13200000.00000,London,UKI,,Anticipated that services will be undertaken at supplier premises and delivered at various London sites for the MPS. ,01 Dec 14 00:00,Framework,29 Jul 16 00:00,11 Nov 13 12:14,11 Nov 13 12:14,,402,CD - Home Office Commercial Directorate,0,75241100|7190000,1169092,,,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1169092
423,CD - Home Office Commercial Directorate,National Forensic Framework Next Generation  - Forensic Analysis Services,Police services and equipment,HOF00009,Low,0.00000,0.00000,0.00000,6500000.00000,6500000.00000,6500000.00000,7000000.00000,26000000.00000,London,UKI,,Anticipated that services will be undertaken at supplier premises and delivered at various London sites for the MPS. ,01 Dec 14 00:00,Framework,29 Jul 16 00:00,11 Nov 13 12:36,11 Nov 13 12:36,,402,CD - Home Office Commercial Directorate,0,75241100|7190000,1169095,,,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1169095
424,CD - Home Office Commercial Directorate,National Forensic Framework Next Generation  - Forensic Analysis Services,Police services and equipment,HOF00010,Low,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,North West,UKD,,West Coast Consortia includes South West and Welsh forces - ,02 Mar 15 00:00,Framework,29 Jul 16 00:00,13 Nov 13 12:03,13 Nov 13 12:03,,402,CD - Home Office Commercial Directorate,0,75241100|7190000,1169098,,,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1169098
425,South West Police Procurement Department,Medical Services - Custody and Sexual Assault Referral Centres,Police services and equipment,HOPS00044,High,0.00000,0.00000,820508.00000,820508.00000,820508.00000,820508.00000,820508.00000,0.00000,South West,UKK,,Provision of service to Wiltshire custody and SARC,,Open,02 Jan 14 00:00,13 Nov 13 15:56,13 Nov 13 15:56,,402,CD - Home Office Commercial Directorate,0,85121200|85120000|7962500,1176822,,,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1176822
426,South West Police Procurement Department,Medical Services - Custody and Sexual Assault Referral Centres,Police services and equipment,HOPS00043,High,0.00000,0.00000,2216982.00000,2216982.00000,2216982.00000,2216982.00000,2216982.00000,0.00000,South West,UKK,,Provision of service to Devon and Cornwall custody and SARC.,,Open,02 Jan 14 00:00,13 Nov 13 15:48,13 Nov 13 15:48,,402,CD - Home Office Commercial Directorate,0,85121200|85120000|7962500,1176816,,,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1176816
427,South West Police Procurement Department,Medical Services - Custody and Sexual Assault Referral Centres,Police services and equipment,HOPS00045,High,0.00000,0.00000,763538.00000,763538.00000,763538.00000,763538.00000,763538.00000,0.00000,South West,UKK,,Provision of service to Gloucestershire custody and SARC,,Open,02 Jan 14 00:00,13 Nov 13 16:03,13 Nov 13 16:03,,402,CD - Home Office Commercial Directorate,0,85121200|85120000|7962500,1176825,,,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1176825
428,CD - Home Office Commercial Directorate,On Call doctor service - Forensic Medical Services,Police services and equipment,SWOne0002,Medium,0.00000,900000.00000,1800000.00000,1800000.00000,900000.00000,0.00000,0.00000,0.00000,South West,UKK,,Avon and Somerset Constabulary,,Open,01 Jun 14 00:00,12 Nov 13 15:32,12 Nov 13 15:32,,402,CD - Home Office Commercial Directorate,0,8514100,1174785,1174776,722733,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1174785
429,Office of Police and Crime Commissioner for Avon and Somerset - via SWOne,Forensic Medical Services,Police services and equipment,A&S00002,High,0.00000,0.00000,2000000.00000,2000000.00000,2000000.00000,2000000.00000,2000000.00000,0.00000,South West,UKK,,Avon & Somerset force as part of national programme and potentially will be in collaboration with other regional forces.,02 Jun 14 00:00,Framework,31 Aug 14 00:00,12 Nov 13 15:34,12 Nov 13 15:34,,402,CD - Home Office Commercial Directorate,0,85121200|85120000|7962500,1174786,1174778,926282,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1174786
430,CD - Home Office Commercial Directorate,National Forensic Framework Next Generation  - Forensic Analysis Services,Police services and equipment,HOF00011,Low,0.00000,0.00000,0.00000,0.00000,4900000.00000,4900000.00000,4900000.00000,19600000.00000,South East,UKJ,,South East Region: Surrey Sussex Thames Valley Hampshire British Transport Police ,03 Aug 15 00:00,Framework,29 Jul 16 00:00,11 Nov 13 14:47,11 Nov 13 14:47,,402,CD - Home Office Commercial Directorate,0,75241100|7190000,1172723,1169101,1169101,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1172723
431,South Wales Police,Forensic Medical Examiner Services (FME),Police services and equipment,HOPS00035,High,0.00000,1450000.00000,1450000.00000,1450000.00000,1450000.00000,1450000.00000,1450000.00000,0.00000,Wales,UKL,,Provision of services across South Wales Police area,,Open,06 Jan 14 00:00,13 Nov 13 13:20,13 Nov 13 13:20,,402,CD - Home Office Commercial Directorate,0,85121200|85120000|7962500,1176747,,,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1176747
432,CD - Home Office Commercial Directorate,Travel & Accomodation Booking Service,Police services and equipment,E000001,High,0.00000,345000.00000,345000.00000,345000.00000,345000.00000,345000.00000,0.00000,2000000.00000,Norfolk East Anglia,UKH13,,Norfolk and Suffolk collaborative opportunity,01 Apr 14 00:00,Framework,30 Aug 14 00:00,16 May 13 17:48,16 May 13 17:48,,2,Government Digital Services,0,6351000,949279,618692,618692,,,,,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=949279
433,Kent Police,Scene of Crime Consumables,Police services and equipment,KAP/2009/145,Low,0.00000,633000.00000,633000.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Kent,UKJ4,,The procurement will be led by Kent but will be available to 25 other forces,,Open,10 Jan 14 00:00,16 May 13 18:07,16 May 13 18:07,,2,Government Digital Services,0,3500000,949292,492206,492206,,,,,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=949292
434,Ministry of Justice (MoJ) Procurement,Secure Training Centres (STC&#39;S),Probation and offender services,007,Medium,0.00000,31500000.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,United Kingdom,UK,,Three STCs one in Kent one in Warwickshire and one in County Durham.,01 Dec 15 00:00,Open,01 Apr 14 00:00,20 Dec 13 16:04,20 Dec 13 16:04,YJB_STC_Project@yjb.gsi.gov.uk,33,Ministry of Justice (MoJ) Procurement - CMT L&SE,0,75240000|75230000|85300000|80000000|79710000|50700000|6616200,1226794,1226786,503164,32,Ministry of Justice (MoJ) Procurement,32,Ministry of Justice (MoJ) Procurement,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1226794
435,Ministry of Justice (MoJ) Procurement,Bail Accommodation Service (BASS),Probation and offender services,001,Low,0.00000,4000000.00000,8000000.00000,8000000.00000,8000000.00000,8000000.00000,0.00000,0.00000,London,UKI,,Services delivered across England and Wales.,18 Jun 15 00:00,Open,31 Mar 14 00:00,28 Nov 13 16:01,28 Nov 13 16:01,,2,Government Digital Services,0,4521241,1180519,656011,488312,,,,,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1180519
436,Home Office UK Border Agency,Re-tender for the Operation Management and Maintenance of Yarl&#39;s Wood Immigration Removal Centre,Probation and offender services,028,High,0.00000,0.00000,0.00000,6000000.00000,6000000.00000,6000000.00000,6000000.00000,0.00000,London,UKI,,Bedford,26 Apr 15 00:00,Open,31 Jan 14 00:00,21 Nov 13 16:39,21 Nov 13 16:39,,2,Government Digital Services,0,7971000,1187649,949297,503158,,,,,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1187649
437,Home Office UK Border Agency,Re-tender for the Operation Management and Maintenance of Brook House and Tinsley House Immigration Removal Centres & Cedars Pre-Departure Accommodation,Probation and offender services,029,High,0.00000,0.00000,0.00000,0.00000,0.00000,12000000.00000,12000000.00000,0.00000,London,UKI,,Gatwick South Perimeter Road,21 May 17 00:00,Open,01 May 15 00:00,21 Nov 13 16:42,21 Nov 13 16:42,,2,Government Digital Services,0,7971000,1187651,949300,503156,,,,,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1187651
438,Government Procurement Service,Wider Public Sector Office Supplies Framework Agreement,Office solutions,OS1,High,0.00000,0.00000,10000000.00000,30000000.00000,40000000.00000,50000000.00000,0.00000,0.00000,United Kingdom,UK,,,01 Mar 14 00:00,Open,30 Nov 13 00:00,29 Oct 13 17:14,29 Oct 13 17:14,supplier@gps.gsi.gov.uk,130,Government Procurement Service,0,30234500|30234000|30199000|30197000|30192700|3019200,1156646,1114012,462090,129,Cabinet Office,129,Cabinet Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1156646
439,Government Procurement Service,Seasonal Courier Framework ,Office solutions,CS1,Low,0.00000,0.00000,0.00000,3000000.00000,6000000.00000,6000000.00000,3000000.00000,0.00000,United Kingdom,UK,,,01 Sep 15 00:00,Open,01 Jun 15 00:00,30 Oct 13 16:16,30 Oct 13 16:16,lesley.bond@hmrc.gsi.gov.uk,130,Government Procurement Service,0,6412000,1156650,930098,930098,129,Cabinet Office,129,Cabinet Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1156650
440,Government Procurement Service,Wider Public Sector Office Supplies Framework Agreement,Office solutions,OS3,Medium,0.00000,0.00000,0.00000,0.00000,0.00000,15000000.00000,30000000.00000,0.00000,United Kingdom,UK,,,01 Mar 18 00:00,Open,28 Jun 17 00:00,29 Oct 13 17:09,29 Oct 13 17:09,supplier@gps.gsi.gov.uk,130,Government Procurement Service,0,30234500|30234000|30199000|30197000|30192700|3019200,1156659,926309,926309,129,Cabinet Office,129,Cabinet Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1156659
441,Government Procurement Service,Postal Services (Wider Public Sector),Office solutions,PS2,Medium,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,180000000.00000,0.00000,United Kingdom,UK,,,01 May 18 00:00,Open,27 Oct 17 00:00,29 Oct 13 15:30,29 Oct 13 15:30,supplier@gps.gsi.gov.uk,130,Government Procurement Service,0,64122000|64121100|64115000|64113000|64112000|64110000|64100000|6400000,1156663,887864,887864,129,Cabinet Office,129,Cabinet Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1156663
442,Government Procurement Service,Office Supplies - Electronic Office Supplies,Office solutions,OSE2,High,0.00000,0.00000,15000000.00000,30000000.00000,30000000.00000,15000000.00000,0.00000,0.00000,United Kingdom,UK,,,01 Aug 14 00:00,Open,31 Mar 14 00:00,08 Nov 13 10:13,08 Nov 13 10:13,jane.farley@hmrc.gsi.gov.uk,130,Government Procurement Service,0,3019200,1170675,930078,479911,129,Cabinet Office,129,Cabinet Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1170675
443,Government Procurement Service,Office Supplies - Electronic Office Supplies,Office solutions,OSE3,Low,0.00000,0.00000,0.00000,0.00000,0.00000,15000000.00000,30000000.00000,0.00000,United Kingdom,UK,,,01 Aug 17 00:00,Open,31 Mar 17 00:00,08 Nov 13 10:33,08 Nov 13 10:33,jane.farley@hmrc.gsi.gov.uk,130,Government Procurement Service,0,3019200,1170678,930073,479915,129,Cabinet Office,129,Cabinet Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1170678
444,Government Procurement Service,Office Supplies ,Office solutions,OS2 CG,Medium,0.00000,0.00000,0.00000,0.00000,0.00000,14000000.00000,28000000.00000,0.00000,United Kingdom,UK,,,01 Aug 17 00:00,Open,31 Mar 17 00:00,08 Nov 13 10:45,08 Nov 13 10:45,jane.farley@hmrc.gsi.gov.uk,130,Government Procurement Service,0,3019200,1170679,930084,930084,129,Cabinet Office,129,Cabinet Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1170679
445,Department of Health,Cycle to work Salary Sacrifice Scheme,Office solutions,DH0019,Medium,0.00000,50000.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,United Kingdom,UK,,,03 Mar 14 00:00,Open,06 Jan 14 00:00,14 Nov 13 17:06,14 Nov 13 17:06,supplier.helpdesk@dh.gsi.gov.uk,60,Department of Health,0,7900000,1176859,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1176859
446,Government Procurement Service,Postal Services (Wider Public Sector),Office solutions,PS1,High,0.00000,0.00000,290000000.00000,260000000.00000,230000000.00000,200000000.00000,170000000.00000,0.00000,United Kingdom,UK,,,01 May 14 00:00,Open,07 Jan 14 00:00,13 Nov 13 11:59,13 Nov 13 11:59,supplier@gps.gsi.gov.uk,130,Government Procurement Service,0,64122000|64121100|64115000|64113000|64112000|64110000|64100000|6400000,1176728,1156667,462087,129,Cabinet Office,129,Cabinet Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1176728
447,Government Procurement Service,Postal Services Framework (Central Government),Office solutions,PF1,Medium,0.00000,0.00000,16000000.00000,32000000.00000,32000000.00000,16000000.00000,0.00000,0.00000,United Kingdom,UK,,Coverage to be defined as part of procurement strategyNational &/or Regional,01 Jul 14 00:00,Open,10 Mar 14 00:00,22 Nov 13 16:05,22 Nov 13 16:05,debbie.mylett@hmrc.gsi.gov.uk,130,Government Procurement Service,0,6411000,1189219,1170682,479922,129,Cabinet Office,129,Cabinet Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1189219
